Product URL,Product Name,Product Price,Rating,Number of Reviews
https://aax-eu.amazon.in/x/c/RFtOtb8ZNx6ifNHH_nUdVBEAAAGJMT97uwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCCj-Ob/https://www.amazon.in/dp/B01NAZVN8M?pd_rd_i=B01NAZVN8M&pf_rd_p=ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=kR28d&pd_rd_w=MKndJ&pd_rd_r=ab4053cf-a12f-4d63-ba6e-cf9b753221b5,EUME Alexis 31 Ltrs Laptop Backpack for Office & Travel Use for Men & Women | Water Resistance Bag | Fit Up to 15.6-inch Laptop,"2,199",3.5,131
https://aax-eu.amazon.in/x/c/RFtOtb8ZNx6ifNHH_nUdVBEAAAGJMT97uwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCCj-Ob/https://www.amazon.in/dp/B01NAZVN8M?pd_rd_i=B01NAZVN8M&pf_rd_p=ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=kR28d&pd_rd_w=MKndJ&pd_rd_r=ab4053cf-a12f-4d63-ba6e-cf9b753221b5,"Sirona Sanitary Disposal Bags | 75 Bags | Pad Disposable Bags, Plastic Disposable Bags, for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",225,4.5,"2,898"
https://aax-eu.amazon.in/x/c/RFtOtb8ZNx6ifNHH_nUdVBEAAAGJMT97uwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCCj-Ob/https://www.amazon.in/dp/B01NAZVN8M?pd_rd_i=B01NAZVN8M&pf_rd_p=ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=kR28d&pd_rd_w=MKndJ&pd_rd_r=ab4053cf-a12f-4d63-ba6e-cf9b753221b5,"Sirona Sanitary Disposal Bags | 75 Bags | Pad Disposable Bags, Plastic Disposable Bags, for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",225,4.5,"2,898"
https://aax-eu.amazon.in/x/c/RFtOtb8ZNx6ifNHH_nUdVBEAAAGJMT97uwMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCCj-Ob/https://www.amazon.in/dp/B01NAZVN8M?pd_rd_i=B01NAZVN8M&pf_rd_p=ea7f11f8-e26c-4b10-84ad-15aa33ea30ac&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=kR28d&pd_rd_w=MKndJ&pd_rd_r=ab4053cf-a12f-4d63-ba6e-cf9b753221b5,"Sirona Sanitary Disposal Bags | 75 Bags | Pad Disposable Bags, Plastic Disposable Bags, for Discreet Disposal of Tampons, Condoms, Diaper, Sanitary Pads, Panty Liner & Personal Hygiene Waste (Green)",225,4.5,"2,898"
https://aax-eu.amazon.in/x/c/RKOr4wbT69PFQeChsto4fgcAAAGJMT97yAMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBlX_wJ/https://www.amazon.in/dp/B09BVSNMS2?pd_rd_i=B09BVSNMS2&pf_rd_p=71f3e964-c052-406d-85d3-3536a795e6d0&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=n7xcB&pd_rd_w=dUEDq&pd_rd_r=8ef6f042-37bb-4002-b442-d561ec48a65e,"ARCTIC HUNTER 15.6"" Laptop Bag (Flair) Anti-Theft Built-in Combination Lock, Side Bottle Pockets, Expandable, Waterproof for Office College Men Women","2,590",4.2,69
https://aax-eu.amazon.in/x/c/RKOr4wbT69PFQeChsto4fgcAAAGJMT97yAMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBlX_wJ/https://www.amazon.in/dp/B09BVSNMS2?pd_rd_i=B09BVSNMS2&pf_rd_p=71f3e964-c052-406d-85d3-3536a795e6d0&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=n7xcB&pd_rd_w=dUEDq&pd_rd_r=8ef6f042-37bb-4002-b442-d561ec48a65e,"ARCTIC HUNTER 15.6"" Laptop Bag (Flair) Anti-Theft Built-in Combination Lock, Side Bottle Pockets, Expandable, Waterproof for Office College Men Women","2,590",4.2,69
https://aax-eu.amazon.in/x/c/RKOr4wbT69PFQeChsto4fgcAAAGJMT97yAMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBlX_wJ/https://www.amazon.in/dp/B09BVSNMS2?pd_rd_i=B09BVSNMS2&pf_rd_p=71f3e964-c052-406d-85d3-3536a795e6d0&pf_rd_r=9S07W6K8A6WQKY7PCG0Z&pd_rd_wg=n7xcB&pd_rd_w=dUEDq&pd_rd_r=8ef6f042-37bb-4002-b442-d561ec48a65e,"ARCTIC HUNTER 15.6"" Laptop Bag (Flair) Anti-Theft Built-in Combination Lock, Side Bottle Pockets, Expandable, Waterproof for Office College Men Women","2,590",4.2,69
